Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,56.7108,119.4707,458.9792,581.4745,
2,Question 2,76.3705,952.741,436.2949,275.2363,
3,Question 3,58.9792,1272.5898,409.0737,626.087,
-3,,47.6371,1601.5123,473.3459,184.4991,
4,Question 4,76.3705,1937.2401,469.5652,413.6106,
5,Question 5,76.3705,2697.9206,345.5577,391.6824,
