Index,Name,PosX,PosY,Width,Height
1,Question 1,48.0633,164.4068,497.6752,215.2775
2,Question 2,53.2588,403.4848,491.8221,751.5411
3,Question 3,51.9438,1181.3265,493.1372,431.7763
