Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.9163,224.8706,481.9594,61.149,
2,Question 2,51.9438,334.0182,487.2195,226.8431,
3,Question 3,51.9438,607.545,485.9045,135.4483,
4,Question 4,51.9438,933.0155,490.5071,287.9921,
5,Question 5,49.3137,1264.3567,490.5071,237.3634,
