Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.9163,216.9804,491.8221,47.9987,
2,Question 2,53.9163,305.745,489.8496,121.6405,
3,Question 3,55.8889,464.2065,489.8496,84.1621,
4,Question 4,56.5464,583.8744,491.8221,172.9268,
5,Question 5,29.5882,920.5227,533.9032,554.3816,
