Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,61.149,218.2954,366.2365,1097.3946,
-1,,30.9033,747.596,402.3999,186.7346,
2,Question 2,83.5046,1324.2377,471.4391,1178.2691,
-2,,67.0667,1610.9148,504.315,184.7621,
3,Question 3,84.1621,2691.8715,468.1516,646.3385,
4,Question 4,83.5046,3519.6844,407.0025,627.2705,
5,Question 5,82.1895,4413.249,451.7137,236.0483,
6,Question 6,80.217,4668.903,466.8365,410.2901,
