Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,55.8889,213.6928,489.8496,109.1477,
2,Question 2,53.2588,341.9084,489.1921,208.4326,
3,Question 3,55.8889,614.1202,488.5346,86.1346,
4,Question 4,53.9163,934.9881,489.1921,237.3634,
5,Question 5,55.2314,1237.1635,488.5346,166.3516,
6,Question 6,53.2588,1423.8981,489.1921,165.6941,
