Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,67.7242,107.1751,479.2323,1275.4335,
-1,,36.5217,746.9565,531.3043,191.3043,
2,Question 2,74.7826,1392.1739,458.2609,1912.1739,
-2,,61.7391,1607.8261,491.3043,193.0435,
-2,,60,2447.8261,489.5652,197.3913,
3,Question 3,69.5652,3519.1304,451.3043,995.6522,
-3,,26.9565,4175.6522,526.9565,206.9565,
4,Question 4,68.6957,4528.6957,459.1304,1039.1304,
-4,,53.913,5045.2174,486.9565,198.2609,
