Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,71.0118,101.915,459.6038,259.7189,
2,Question 2,64.4366,372.1542,468.8091,1106.5998,
-2,,49.9712,683.1594,501.0274,257.7464,
3,Question 3,69.0392,1503.0821,463.5489,464.864,
-3,,51.9438,1621.435,510.8901,183.447,
4,Question 4,66.4091,1975.8363,492.4797,915.2626,
-4,,53.2588,2476.2061,543.7659,219.6104,
5,Question 5,69.0392,2900.0145,459.6038,220.9255,
6,Question 6,69.0392,3133.4327,459.6038,146.6261,
