Index,Name,PosX,PosY,Width,Height
1,Question 2,41.4235,56.5464,527.9855,602.9424
2,Question 3,13.8078,662.7764,569.4091,892.2495
-2,,11.1778,831.758,583.8744,32.8758
3,Question 4,19.7255,1727.2951,563.4914,1003.3698
-3,,9.8627,2530.78,587.8195,56.5464
