Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,16.1822,200.5189,503.7599,184.3367,
2,Question 2,15.4787,384.8557,518.535,195.5939,
3,Question 3,13.3679,580.4496,462.2489,184.3367,
4,Probleme V200,21.4132,1051.845,498.529,619.6906,
-4,,501.0666,1609.7345,26.91,18.63,
-4,,489.1066,1618.0145,17.25,6.9,
-4,,473.5061,1620.8781,62.6182,59.8039,
