Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,69.6967,203.4367,471.1728,263.7807,
2,Question 2,69.0392,489.4562,470.1241,606.8875,
-2,,49.9712,689.9987,516.1502,257.7464,
3,Question 3,70.3542,1121.9868,464.864,251.8287,
4,Question 4,68.3817,1397.5974,470.1241,165.6941,
