Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,78.2444,165.6941,376.7568,100.6,
2,Question 2,76.9294,286.0196,393.8522,114.4078,
3,Question 3,72.3268,405.6875,428.7006,136.1059,
4,Question 4,75.6144,545.6103,416.2078,161.749,
