Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,67.7242,170.7241,500.3699,1428.1253,
-1,,30.2457,712.5175,552.9712,205.1451,
2,Question 2,61.8065,1785.1566,507.6025,654.2287,
3,Question 3,57.2039,2647.8179,516.8078,1205.2273,
-3,,30.9033,3342.155,554.9437,163.7215,
4,Question 4,56.5464,3861.5928,504.9725,656.2012,
-4,,36.1634,4189.6934,549.6836,176.8719,
5,Question 5,65.0941,4523.0542,508.26,550.3411,
6,Question 6,61.8065,5226.5965,507.6025,648.311,
