Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,56.6036,297.3117,427.6714,75.4714,
2,Question 2,56.0318,378.5006,392.2227,134.9338,
3,Question 3,53.1731,535.7328,493.4231,111.4919,
4,Question 4,52.0295,978.2698,493.4231,212.1205,
