Index,Name,PosX,PosY,Width,Height
1,Question 1,105.2026,101.915,345.196,447.111
2,Question 2,102.5725,565.464,426.728,718.0077
-2,,89.4222,662.7764,461.5764,216.3228
3,Question 3,103.23,1302.5397,372.1542,237.0238
