Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,54.2644,189.9254,487.8476,239.9338,
2,Question 2,53.2004,453.2674,488.3797,61.7125,
3,Question 3,53.2004,534.664,488.9117,203.7575,
4,Question 4,54.7964,936.327,486.2516,152.6851,
5,Question 5,54.7964,1111.8883,486.2516,172.9013,
6,Question 6,53.7324,1307.6658,492.1037,216.5256,
