Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,60.0341,183.5328,490.5643,1392.4672,
-1,,47,724,525,216,
2,Question 2,66,1801,478,1026,
-2,,38,2464.6,520,198.9701,
3,Question 3,67.1238,2828.2939,503.311,1223.4452,
-3,,48.6957,3327.3913,539.1239,200.7266,
