Index,Name,PosX,PosY,Width,Height
1,Question 1,58.5189,213.6928,485.9045,70.3542
2,Question 2,58.5189,314.2928,485.9045,162.4065
3,Question 3,58.5189,506.945,487.2195,144.6536
4,Question 4,57.8614,931.7005,487.2195,175.5568
5,Question 5,57.2039,1130.6458,487.877,268.9241
6,Question 6,56.5464,1429.8157,490.5071,141.366
