Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,15.7804,60.4915,564.1489,657.5162,
2,Question 2,15.7804,728.528,585.1894,959.9737,
-2,,8.5477,811.375,604.9149,60.4915,
-2,,552.9712,866.6064,40.1085,27.6157,
3,Question 3,15.1229,1730.1819,575.9842,810.7175,
-3,,539.1633,1721.6342,63.1216,38.1359,
