Index,Name,PosX,PosY,Width,Height
1,Question 1,25.7089,65.7845,561.8147,1516.0681
-1,,19.6597,691.1153,576.9376,193.5728
2,Question 2,18.1474,1754.2533,536.862,1417.7694
-2,,12.0983,2461.2476,561.8147,152.741
3,Question 3,19.6597,3463.138,570.1323,507.3724
