Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,34.8729,195.1657,377.4834,104.6186,
2,Question 2,34.2611,321.8092,299.1724,126.6435,
3,Question 3,36.7083,473.5367,500.4561,76.4756,
4,Question 4,34.2611,574.4845,507.186,201.8955,
