Index,Name,PosX,PosY,Width,Height
1,Question 1,53.9163,113.7503,468.8091,998.7672
-1,,41.4235,792.9646,517.4653,115.0653
2,Question 2,42.081,1132.9005,513.5202,1344.6207
-2,,30.9033,1635.9004,545.7385,145.9686
3,Question 3,51.2863,2633.3525,491.8221,1174.324
-3,,35.5059,3397.3864,541.1359,111.1202
