Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,47.4555,277.3003,503.1429,49.7425,
2,Question 2,49.1708,336.7627,500.8558,136.0773,
3,Question 3,49.1708,486.8612,500.8558,122.9269,
4,Question 4,50.3143,620.6515,503.1429,131.5032,
