Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,38.7935,187.3921,539.8208,122.298,
2,Question 2,37.4784,321.5254,539.8208,168.3242,
3,Question 3,38.1359,498.5438,539.8208,146.6261,
4,Question 4,40.1085,648.4575,541.7934,137.4209,
