Index,Name,PosX,PosY,Width,Height
1,Question 1,78,100,434,2355
-1,,40,1608,510,188
-1,,61,724,491,172
2,Question 2,80,2636,412,1598
-2,,52,3355,488,134
3,Question 3,81,4376,440,1882
-3,,61,5924,497,178
-3,,43,5077,545,153
