Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,32.2183,193.9673,522.0679,195.2823,
2,Question 2,33.5333,400.4274,538.5058,143.9961,
3,Question 3,34.1908,552.3778,349.1411,81.532,
4,Question 4,32.2183,641.1425,538.5058,133.4758,
