Index,Name,PosX,PosY,Width,Height
1,Question 1,54.4506,128.479,195.1657,63.0159
2,Question 2,53.227,208.6254,452.1236,422.757
3,Question 3,53.227,918.3187,525.5401,1542.9711
-3,,34.2611,1567.4433,548.1769,186.6004
4,Question 4,58.1214,2649.7256,466.8069,611.8046
5,Question 5,53.8388,3506.252,484.5492,635.665
