Index,Name,PosX,PosY,Width,Height
1,Question 1,36.8209,95.3399,526.6705,657.5162
2,Question 2,35.5059,927.0979,532.5881,399.7699
3,Question 3,32.8758,1788.8158,543.1084,675.9267
