Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,57.4469,180.4319,482.2305,288.0437,
2,Question 2,55.8287,495.9854,475.7576,275.0979,
3,Question 3,42.8829,1051.0359,451.4842,222.5057,
4,Question 4,46.9285,1297.0078,476.5667,212.7963,
