Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,65.4329,213.9932,265.8653,142.9383,systeme_eq
2,Question 2,61.2476,376.7613,483.9319,319.8488,probleme
3,Question 3,62.7599,993.7746,477.8828,146.6919,etude_fonction
4,Question 4,64.2722,1156.3454,474.1021,211.7202,eq_exponentiel eq_log
5,Question 5,64.2722,1394.5307,378.0718,86.2004,derivee
6,Question 6,63.5161,1857.2906,478.6389,269.1871,probabilites
7,Question 7,62.7599,2149.9182,365.2174,117.9584,probabilites cartes
