Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,59.834,950.111,357.0313,108.4902,
2,Question 2,59.1765,1082.2717,487.877,270.2392,
3,Question 3,56.5464,1378.154,451.0561,113.0928,
4,Question 4,59.834,1514.2599,482.6169,349.7986,
-4,,28.2732,1616.1749,524.698,178.8444,
5,Question 5a,57.8614,1987.6716,491.8221,259.7189,
6,Question 5b,57.2039,2268.431,495.1097,190.6797,
7,Question 6a,57.2039,2689.2414,495.7672,398.4548,
8,Question 6b,59.834,3109.1046,488.5346,167.6666,
