Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,42.2145,201.2225,446.0667,152.6758,
2,Question 2,46.436,364.452,245.5478,217.4048,
3,Question 3,45.0288,594.5211,468.5811,96.3898,
4,Probleme,41.5109,1077.1737,506.5742,529.7922,
