Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,76.2719,237.3634,430.0156,137.4209,
2,Question 2,74.9569,378.0718,430.0156,120.3255,
3,Question 3,78.2444,512.8994,424.098,101.915,
4,Question 4,76.9294,622.0471,426.0705,49.3137,
