Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,65.0284,172.4987,472.3548,1438.8092,
-1,,58.2231,722.083,524.0076,226.087,
2,Question 2,79.3951,1795.0509,444.6125,717.5803,
3,Question 3,57.4669,2669.1529,456.7108,479.3951,
4,Question 4,78.6389,3513.0093,454.4423,621.5501,
