Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,69.1339,183.5414,468.6423,135.2088,
2,Question 2,69.7457,331.5981,469.2541,244.11,
3,Question 3,67.2985,584.8852,469.2541,74.6402,
4,Question 4,65.4631,671.1496,471.7013,83.8172,
5,Question 5,66.0749,948.9089,471.0895,161.5164,
6,Question 6,69.1339,1131.2267,472.9249,264.9114,
