Index,Name,PosX,PosY,Width,Height
1,Question 1,57.1753,82.3325,704.2075,453.9721
-1,,40.5945,40.0227,404.2295,106.3461
-1,,371.6786,53.6862,83.9319,524.0076
2,Question 2,55.4601,692.3932,695.8027,460.0284
-2,,386.0454,647.3176,74.8582,541.3989
3,Question 3,54.4423,1309.31,307.7505,455.9546
4,Question 4,448.3932,1309.31,314.9679,371.2665
