Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,123.1766,152.5213,298.306,405.9556,
2,Question 2,79.5595,993.1854,379.3869,441.8509,
3,Question 3,103.23,1842.0389,347.8261,1034.273,
-3,,90.0797,2388.4349,439.2208,311.0052,
4,Question 4,84.8196,2888.8047,370.1816,399.1124,
