Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,51.9438,234.7333,409.6326,203.83,
2,Question 2,53.2588,453.0287,401.0849,120.3255,
3,Question 3,55.8889,593.0796,468.8091,118.3529,
4,Question 4,54.5738,938.9332,472.0967,279.4444,
