Id,ParentId,Title,CombinedTitle
6594,1932,MATHEI - 1C (septembre 2006).pdf,ESC/2006/C/MATHEI - 1C (septembre 2006).pdf
6595,1932,MATHEII - 1CD (juin 2006).pdf,ESC/2006/C/MATHEII - 1CD (juin 2006).pdf
6596,1932,MATHEII - 1CD (septembre 2006).pdf,ESC/2006/C/MATHEII - 1CD (septembre 2006).pdf
6597,1932,"PHILO-1CC DE,FR (juin 2006).pdf","ESC/2006/C/PHILO-1CC DE,FR (juin 2006).pdf"
6598,1932,"PHILO-1MC DE,FR (juin 2006).pdf","ESC/2006/C/PHILO-1MC DE,FR (juin 2006).pdf"
6599,1932,"Physique B,C juin.pdf","ESC/2006/C/Physique B,C juin.pdf"
1933,1929,D,ESC/2006/D
6549,1933,ALLEM-1CD DE (juin 2006).pdf,ESC/2006/D/ALLEM-1CD DE (juin 2006).pdf
6550,1933,ALLEM-1MD DE (juin 2006).pdf,ESC/2006/D/ALLEM-1MD DE (juin 2006).pdf
6551,1933,ECOPO-1CD FR (juin 2006).pdf,ESC/2006/D/ECOPO-1CD FR (juin 2006).pdf
6552,1933,ECOPO-1MD FR (juin 2006).pdf,ESC/2006/D/ECOPO-1MD FR (juin 2006).pdf
6553,1933,ECOSO-1CD FR (juin 2006).pdf,ESC/2006/D/ECOSO-1CD FR (juin 2006).pdf
6554,1933,ECOSO-1CD FR (septembre 2006).pdf,ESC/2006/D/ECOSO-1CD FR (septembre 2006).pdf
6555,1933,ECOSO-1MD FR (juin 2006).pdf,ESC/2006/D/ECOSO-1MD FR (juin 2006).pdf
6556,1933,ECOSO-1MD FR (septembre 2006).pdf,ESC/2006/D/ECOSO-1MD FR (septembre 2006).pdf
6557,1933,ECOST-1CD FR (juin 2006).pdf,ESC/2006/D/ECOST-1CD FR (juin 2006).pdf
6558,1933,ECOST-1CD FR (septembre 2006).pdf,ESC/2006/D/ECOST-1CD FR (septembre 2006).pdf
6559,1933,ECOST-1MD FR (juin 2006).pdf,ESC/2006/D/ECOST-1MD FR (juin 2006).pdf
6560,1933,ECOST-1MD FR (septembre 2006).pdf,ESC/2006/D/ECOST-1MD FR (septembre 2006).pdf
6561,1933,FRANC-1CD FR (juin 2006).pdf,ESC/2006/D/FRANC-1CD FR (juin 2006).pdf
6562,1933,FRANC-1MD FR (juin 2006).pdf,ESC/2006/D/FRANC-1MD FR (juin 2006).pdf
6563,1933,HISTO-1CD FR (juin 2006).pdf,ESC/2006/D/HISTO-1CD FR (juin 2006).pdf
6564,1933,HISTO-1CD FR (repêchage 2006).pdf,ESC/2006/D/HISTO-1CD FR (repêchage 2006).pdf
6565,1933,HISTO-1MD FR (juin 2006).pdf,ESC/2006/D/HISTO-1MD FR (juin 2006).pdf
6566,1933,HISTO-1MD FR (repechage 2006).pdf,ESC/2006/D/HISTO-1MD FR (repechage 2006).pdf
6567,1933,LATIN-1CD FR (juin 2006).pdf,ESC/2006/D/LATIN-1CD FR (juin 2006).pdf
6568,1933,MATHE-1CD FR (juin 2006).pdf,ESC/2006/D/MATHE-1CD FR (juin 2006).pdf
6569,1933,MATHE-1CD FR (septembre 2006).pdf,ESC/2006/D/MATHE-1CD FR (septembre 2006).pdf
6570,1933,MATHE-1MD FR (juin 2006).pdf,ESC/2006/D/MATHE-1MD FR (juin 2006).pdf
6571,1933,MATHE-1MD FR (septembre 2006).pdf,ESC/2006/D/MATHE-1MD FR (septembre 2006).pdf
6572,1933,MATHEII - 1CD (juin 2006).pdf,ESC/2006/D/MATHEII - 1CD (juin 2006).pdf
6573,1933,MATHEII - 1CD (septembre 2006).pdf,ESC/2006/D/MATHEII - 1CD (septembre 2006).pdf
6574,1933,"PHILO-1CD FR,DE (juin 2006).pdf","ESC/2006/D/PHILO-1CD FR,DE (juin 2006).pdf"
6575,1933,"PHILO-1CD FR,DE (repêchage 2006).pdf","ESC/2006/D/PHILO-1CD FR,DE (repêchage 2006).pdf"
6576,1933,"PHILO-1MD FR,DE (juin 2006).pdf","ESC/2006/D/PHILO-1MD FR,DE (juin 2006).pdf"
6577,1933,"PHILO-1MD FR,DE (repechage 2006).pdf","ESC/2006/D/PHILO-1MD FR,DE (repechage 2006).pdf"
1934,1929,G,ESC/2006/G
6534,1934,ALLEM-1CG DE (juin 2006).pdf,ESC/2006/G/ALLEM-1CG DE (juin 2006).pdf
6535,1934,ECOPO-1CG FR (juin 2006).pdf,ESC/2006/G/ECOPO-1CG FR (juin 2006).pdf
6536,1934,ECOPO-1CG FR (repêchage 2006).pdf,ESC/2006/G/ECOPO-1CG FR (repêchage 2006).pdf
6537,1934,EDART-1CG DE (juin 2006).pdf,ESC/2006/G/EDART-1CG DE (juin 2006).pdf
6538,1934,FRANC-1CG FR (juin 2006).pdf,ESC/2006/G/FRANC-1CG FR (juin 2006).pdf
6539,1934,GEOGR-1CG FR (juin 2006).pdf,ESC/2006/G/GEOGR-1CG FR (juin 2006).pdf
6540,1934,HISTO-1CG FR (juin 2006).pdf,ESC/2006/G/HISTO-1CG FR (juin 2006).pdf
6541,1934,HISTO-1CG FR (repêchage 2006).pdf,ESC/2006/G/HISTO-1CG FR (repêchage 2006).pdf
6542,1934,LATIN-1CG FR (juin 2006).pdf,ESC/2006/G/LATIN-1CG FR (juin 2006).pdf
6543,1934,MATHE-1CG FR (juin 2006).pdf,ESC/2006/G/MATHE-1CG FR (juin 2006).pdf
6544,1934,MATHE-1CG FR (septembre 2006).pdf,ESC/2006/G/MATHE-1CG FR (septembre 2006).pdf
6545,1934,"PHILO-1CG FR,DE (juin 2006).pdf","ESC/2006/G/PHILO-1CG FR,DE (juin 2006).pdf"
6546,1934,"PHILO-1CG FR,DE (repêchage 2006).pdf","ESC/2006/G/PHILO-1CG FR,DE (repêchage 2006).pdf"
6547,1934,SCSOC-1CG FR (juin 2006).pdf,ESC/2006/G/SCSOC-1CG FR (juin 2006).pdf
6548,1934,SCSOC-1CG FR (repêchage 2006).pdf,ESC/2006/G/SCSOC-1CG FR (repêchage 2006).pdf
1935,1920,2007,ESC/2007
1936,1935,A,ESC/2007/A
