Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.2588,186.7346,487.877,55.2314,
2,Question 2,53.2588,291.9372,487.2195,130.1882,
3,Question 3,53.9163,470.7816,485.9045,93.3673,
4,Question 4,51.2863,605.5725,495.7672,140.7085,
5,Question 5,52.6013,950.111,493.1372,165.6941,
