Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,59.834,201.8575,492.4797,226.1856,
2,Question 2,63.1216,433.9607,473.4117,134.1333,
3,Question 3,63.7791,575.9842,485.9045,118.3529,
4,Question 4,60.4915,1070.4364,460.9189,174.8993,
5,Question 5,61.8065,1253.2259,468.8091,379.3869,
