Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.2588,183.447,489.8496,124.2706,
2,Question 2,54.5738,317.5803,487.877,107.8327,
3,Question 3,53.2588,433.9607,486.562,82.1895,
4,Question 4,54.5738,522.7254,490.5071,242.6235,
5,Question 5,52.6013,931.7005,485.247,122.298,
6,Question 6,53.2588,1064.5188,483.2744,408.3176,
