Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,28.2732,163.064,535.8757,117.6954,
2,Question 2,28.2732,293.9098,533.9032,80.8745,
3,Question 3,29.5882,385.4511,531.9306,116.3804,
4,Question 4,26.9582,514.3242,533.2457,103.23,
5,Question 5,24.3281,626.7595,535.8757,116.3804,
