Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,61.2476,187.2212,477.1267,220.794,
2,Question 2,61.2476,423.8941,475.6144,308.5066,
3,Question 3,52.1739,924.4612,490.7372,167.1078,
4,Question 4,52.1739,1111.2287,492.2495,191.3043,
