Index,Name,PosX,PosY,Width,Height
1,Question 1,67.7242,196.5974,461.5764,228.8156
2,Question 2,67.7242,452.3712,481.9594,201.2
3,Question 3,69.0392,679.8718,473.4117,510.2326
-3,,43.3961,770.609,517.4653,314.2928
4,Question 4,65.7516,1211.8024,462.8914,110.4627
