Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,10.5203,70.3542,577.2993,768.6365,
-1,,219.6104,57.2039,116.3804,18.4105,
2,Question 2,22.3556,864.6338,568.7515,831.758,
3,Question 3,11.8353,1737.1579,277.4719,731.7672,
4,Question 4,302.4575,1731.8494,287.9921,831.1005,
-4,,280.1019,2508.376,28.9307,37.4784,
