Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,26.8724,177.8153,460.2614,180.1023,
2,Question 2,27.4442,367.6373,528.3,67.4669,
3,Question 3,27.4442,446.2067,494.5666,102.9156,
4,Question 4,24.0136,563.4162,487.1338,198.9701,
