Index,Name,PosX,PosY,Width,Height
1,Question 1,45.0288,211.7762,298.3159,291.9837
2,Question 2,42.9181,522.0528,501.6492,194.8903
3,Question 3,40.8074,1068.7308,507.9813,330.6804
