Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.2588,195.9398,313.6352,81.532,
2,Question 2,55.2314,285.362,462.2339,83.5046,
3,Question 3,52.6013,374.1267,344.5385,92.7098,
4,Question 4,50.6287,474.7267,184.7621,70.3542,
5,Question 5,49.3137,551.6561,340.5934,126.2431,
6,Question 6,49.9712,682.5018,400.4274,47.9987,
