Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,28.2732,201.8575,502.9999,138.0784,
2,Question 2,28.2732,368.8666,523.3829,134.1333,
3,Question 3,26.3006,528.2223,535.8757,184.7621,
