Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,28.2732,188.0496,439.2208,182.132,
2,Question 2,25.6431,387.9346,345.196,237.3634,
3,Question 3,27.6157,648.311,296.5398,120.983,
4,Question 4,34.8484,1069.1214,172.2693,168.9817,
5,Question 5,36.1634,1260.4586,388.5921,300.7604,
