Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,56.5464,211.7202,489.1921,72.3268,
2,Question 2,56.5464,303.7725,488.5346,158.4614,
3,Question 3,55.8889,493.7947,489.8496,190.0222,
4,Question 4,56.5464,929.728,487.877,170.2967,
5,Question 5,55.2314,1123.6952,493.1372,395.5427,
