Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,29.4896,242.7221,482.4197,141.3989,
2,Question 2,36.2949,420.4159,488.4688,155.0095,
3,Question 3,34.7826,1110.0189,432.5142,102.8355,
4,Question 4,40.8318,1259.7353,482.4197,108.1285,
