Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,44.0536,182.7895,516.8078,88.7647,
2,Question 2,43.3961,279.4444,516.1502,174.2418,
3,Question 3,47.9987,460.9189,510.2326,206.4601,
4,Question 4,46.0261,1030.3279,514.8352,122.298,
5,Question 5,47.3412,1156.5711,512.2051,187.3921,
6,Question 6,47.3412,1350.5383,512.8627,230.7882,
