Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,44.0536,202.515,180.817,80.8745,
2,Question 2,44.7111,302.4575,153.2013,95.9974,
3,Question 3,43.3961,420.1529,517.4653,153.2013,
4,Question 4,43.3961,596.3672,510.8901,142.681,
5,Probleme V200,49.9712,925.1253,524.698,716.4281,
