Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,32.5142,181.4745,502.0794,124.0076,
2,Question 2,31.758,325.1418,514.1777,170.8885,
3,Question 3,30.2457,513.4216,514.9338,174.6692,
4,Question 4,89.9811,1091.8715,447.6371,550.3932,
