Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,21.172,192.8166,479.3951,220.0378,
2,Question 2,21.172,424.9527,527.0321,233.6484,
3,Question 3,21.9282,1057.0888,537.6181,386.3894,
