Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,21.7266,103.4873,477.414,554.6006,
2,Question 2,27.4442,913.0899,515.7214,505.4299,
3,Question 3,20.0114,1777.0091,562.0334,520.2955,
4,Question 4,28.5877,2640.3565,493.4231,580.3295,
