Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,78.9019,309.0326,439.8784,98.6274,
2,Question 2,79.5595,428.0431,439.2208,148.5987,
3,Question 3,78.9019,993.507,441.8509,93.3673,
4,Question 4,79.5595,1121.7227,441.1934,198.5699,
5,Question 5,79.5595,1340.6756,445.1385,148.5987,
6,Question 6,78.2444,1857.4834,441.1934,256.4313,
7,Question 7,76.2719,2131.3818,441.1934,238.6784,
