Index,Name,PosX,PosY,Width,Height
1,Question 1,62.6182,174.4867,487.5777,1983.3787
-1,,56.9896,1504.9475,522.7564,175.1902
-1,,52.0646,707.0931,533.31,160.4152
2,Question 2,64.7289,2625.0393,479.1348,733.829
-2,,52.7681,3147.7957,524.1636,159.7116
3,Question 3,62.6182,3467.2189,475.6169,478.4312
4,Probleme V200,59.8039,4928.5447,488.2812,2133.2402
-4,,53.4717,6260.0765,519.9421,291.9837
-4,,52.0646,5372.8681,539.6422,367.9699
