Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,50.6616,202.6465,468.8091,167.8639,
2,Question 2,53.6862,398.4877,471.0775,235.9168,
3,Question 3,49.1493,662.3819,496.7864,413.6106,
-3,,37.051,766.7297,524.7637,170.1323,
