Index,Name,PosX,PosY,Width,Height
1,Question 1,26.3006,38.7935,537.8483,1357.771
-1,,20.383,790.3345,567.4365,22.3556
-1,,280.7594,810.06,301.8,596.3672
2,Question 2,20.383,812.0325,542.4509,1597.6799
-2,,16.4379,794.2796,266.2941,600.9698
-2,,15.7804,1600.3099,568.7515,36.8209
-2,,278.1294,1623.9805,303.115,789.677
3,Question 3,280.7594,1637.1308,287.9921,691.0496
