Index,Name,PosX,PosY,Width,Height
1,Question 1,57.4669,226.7297,486.9565,174.6692
2,Question 2,60.4915,417.2779,468.8091,116.4461
3,Question 3,59.7353,547.3346,455.9546,679.017
-3,,49.1493,753.7618,500.5671,336.4839
