Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,65.2174,60,502.6087,680.8696,
2,Question 2,66.087,921.7391,500,659.1304,
3,Question 3,68.6957,1782.6087,513.0435,706.087,
4,Question 4,68.6957,2641.7391,490.4348,599.1304,
